Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
4329.629667865673,7781.698173113143,14905928.0,14201599.0,240049.0,7901574.0,11333138.0,-3431564.0,0.0,0.0,0.0,2400.0,0.0,0.6743795562745675
3755.840799662079,10981.4333660677,18372668.0,20041116.0,353496.6875,6854409.5,12995707.0,-6141297.5,0.0,0.0,0.0,2400.0,0.0,0.6831124381637385
3448.6330302470215,7857.891980447449,14502269.0,14340653.0,231005.484375,6293755.5,10315770.0,-4022014.5,0.0,0.0,0.0,2400.0,0.0,0.7028197100973357
2158.14244456875,9778.447253657576,16117020.0,17845666.0,243099.0625,3938610.0,10315164.0,-6376554.0,0.0,0.0,0.0,2400.0,0.0,0.7398464837665479
3549.4931649378887,12767.158434069164,19362792.0,23282278.0,1396784.875,6477825.0,13155585.0,-6677760.0,0.0,0.0,0.0,2400.0,0.0,0.6506291997712508
1826.2730546695102,5101.795926114269,9971096.0,9310778.0,160728.765625,3332948.25,6128380.0,-2795431.75,0.0,0.0,0.0,2400.0,0.0,0.788620047828068
1517.6903194689698,7153.557610850437,12355014.0,13055243.0,187680.5625,2769784.75,7466567.5,-4696782.75,0.0,0.0,0.0,2400.0,0.0,0.7807262138924211
3993.3482357720914,11541.000121719913,18931212.0,21062326.0,540976.125,7287860.5,13462388.0,-6174527.5,0.0,0.0,0.0,2400.0,0.0,0.6677632261784239
1542.267303187381,9531.7242991947,15438001.0,17395396.0,226273.09375,2814637.75,9404223.0,-6589585.25,0.0,0.0,0.0,2400.0,0.0,0.7638780415198465
4199.506935873685,10043.615459898323,17597774.0,18329598.0,284371.34375,7664100.0,12940264.0,-5276164.0,0.0,0.0,0.0,2400.0,0.0,0.6770015563003001
4888.4854326290515,9309.830143605659,17097384.0,16990440.0,271632.875,8921486.0,13233204.0,-4311718.0,0.0,0.0,0.0,2400.0,0.0,0.6598268303174376
2395.2526880188425,14141.754289302242,19266004.0,25493474.0,2813897.25,4371336.0,12125271.0,-7753935.0,0.0,0.0,0.0,2400.0,0.0,0.6451072014186596
3705.3786261003256,13063.259757390126,19493718.0,23792756.0,1783945.0,6762316.0,13287385.0,-6525069.0,0.0,0.0,0.0,2400.0,0.0,0.6379863218780829
4793.301888806356,13374.721454295994,19854764.0,24052622.0,2357347.75,8747776.0,14248451.0,-5500675.0,0.0,0.0,0.0,2400.0,0.0,0.6053208256802249
1461.1208539685908,6724.17831528066,11761500.0,12271625.0,179266.296875,2666545.5,7055483.0,-4388937.5,0.0,0.0,0.0,2400.0,0.0,0.7873454115415272
1391.4563857134362,8961.744593300118,14602226.0,16355184.0,213230.203125,2539408.0,8784467.0,-6245059.0,0.0,0.0,0.0,2400.0,0.0,0.7728256847250261
4940.939754822906,6350.596632603176,13506465.0,11589839.0,225165.265625,9017215.0,10923389.0,-1906174.0,0.0,0.0,0.0,2400.0,0.0,0.6554292039997566
3002.906697654258,12521.548970000433,19053878.0,22851826.0,1112107.5,5480304.5,12593809.0,-7113504.5,0.0,0.0,0.0,2400.0,0.0,0.6725183621471742
3540.6270436544196,11643.706510553635,18863134.0,21249764.0,511044.21875,6461644.5,13035503.0,-6573858.5,0.0,0.0,0.0,2400.0,0.0,0.680699214549127
2635.431663237168,13273.307427686654,19196240.0,24178236.0,1818242.375,4809663.0,12360828.0,-7551165.0,0.0,0.0,0.0,2400.0,0.0,0.6622156369456096
4238.983559147965,5019.376212164321,11452032.0,9160362.0,197103.203125,7736145.0,8978557.0,-1242412.0,0.0,0.0,0.0,2400.0,0.0,0.6777751164782164
2815.435238413631,7356.177651065203,13472868.0,13425024.0,214388.375,5138169.5,9146293.0,-4008123.5,0.0,0.0,0.0,2400.0,0.0,0.7257839552230062
2019.8856315688538,7917.746761780672,13676813.0,14449888.0,210400.078125,3686291.25,8666289.0,-4979997.75,0.0,0.0,0.0,2400.0,0.0,0.7541176568377819
3064.8876920251814,12114.170083450423,18893454.0,22108360.0,787594.4375,5593420.0,12594685.0,-7001265.0,0.0,0.0,0.0,2400.0,0.0,0.6820303244051465
1802.4647263761935,11462.139687002518,17917332.0,20918404.0,320784.125,3289498.25,11107247.0,-7817748.75,0.0,0.0,0.0,2400.0,0.0,0.7401439337850928
1332.8334239253481,13492.42783176539,18862042.0,24623680.0,1618197.625,2432421.0,11272127.0,-8839706.0,0.0,0.0,0.0,2400.0,0.0,0.6971456086743615
1776.8004066769868,10297.118461629878,16551868.0,18792242.0,246571.796875,3242660.75,10272303.0,-7029642.25,0.0,0.0,0.0,2400.0,0.0,0.7511659201672674
4720.94211875062,14333.966959258894,19978368.0,25265722.0,3391705.0,8615719.0,14093929.0,-5478210.0,0.0,0.0,0.0,2400.0,0.0,0.589655203862197
