Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
2831.1617406453493,6811.28345865426,11633082.0,12430592.0,164436.359375,5166870.0,9742952.0,-4576082.0,5166854.0,3079524.25,2087329.75,2400.0,0.0,0.6610658968889945
4429.439786593663,6679.09284904341,11836750.0,12189344.0,166677.96875,8083727.5,12172210.0,-4088482.5,8083725.5,5392119.5,2691606.0,2400.0,0.0,0.5838656466041665
4146.507946571217,9196.460693837213,15067333.0,16783540.0,202499.328125,7567377.0,13769519.0,-6202142.0,7567380.5,5138952.5,2428428.0,2400.0,0.0,0.618758340804989
3067.853753020327,7812.290858147451,13005084.0,14257431.0,179808.71875,5598833.0,10940809.0,-5341976.0,5598827.5,3491498.5,2107329.0,2400.0,0.0,0.6549612756961732
2841.4782757443168,6068.6875532856875,10686362.0,11075355.0,153703.984375,5185698.0,9139369.0,-3953671.0,5185683.0,3018221.5,2167461.5,2400.0,0.0,0.6571752764104514
1111.9314708664674,12803.169613871407,18485216.0,23365784.0,691589.9375,2029274.875,11379482.0,-9350207.125,2029250.875,791149.4375,1238101.4375,2400.0,0.0,0.7279060108105381
2311.352466025355,13841.214871963039,19143428.0,25179254.0,1776117.375,4218218.5,13095202.0,-8876983.5,4218194.5,2129846.75,2088347.75,2400.0,0.0,0.6511929894653359
3360.506384184568,13608.436088534081,19300014.0,24802090.0,1512331.375,6132924.0,14639791.0,-8506867.0,6132880.5,3584743.5,2548137.0,2400.0,0.0,0.6238889693083701
3346.8539225769737,14883.110140818515,19474890.0,26578738.0,3128548.0,6108008.5,14484695.0,-8376686.5,6107987.5,3329478.75,2778508.75,2400.0,0.0,0.5958038680906954
2522.7801971048075,14095.048692476672,19222680.0,25545866.0,2140285.25,4604074.0,13359050.0,-8754976.0,4604077.5,2348305.5,2255772.0,2400.0,0.0,0.6375694279988617
4552.231654319735,7432.636736149826,12829404.0,13564562.0,177690.609375,8307823.0,13005037.0,-4697214.0,8307826.0,5656351.5,2651474.5,2400.0,0.0,0.5865571587186308
2995.169354414711,14704.536007982417,19390050.0,26343460.0,2877178.0,5466184.0,13993721.0,-8527537.0,5466148.5,2887100.0,2579048.5,2400.0,0.0,0.6095651369125665
2640.671940582497,9349.297478662498,14943207.0,17062468.0,201979.4375,4819226.5,11493040.0,-6673813.5,4819241.5,2933568.25,1885673.25,2400.0,0.0,0.6829090407052343
1765.0728064700716,7764.636516439405,12588988.0,14170462.0,176360.046875,3221257.75,8881690.0,-5660432.25,3221252.0,1670717.875,1550534.125,2400.0,0.0,0.7238495204017993
2039.7166370142431,13406.968209787983,19007500.0,24458964.0,1227226.125,3722482.75,12741504.0,-9019021.25,3722473.5,1854009.125,1868464.375,2400.0,0.0,0.6744685668062801
3871.4983261650423,7603.074461844581,12921424.0,13875611.0,178663.125,7065484.5,12034202.0,-4968717.5,7065487.0,4632811.0,2432676.0,2400.0,0.0,0.6170366779522113
2577.948089138873,13445.766156881367,19111586.0,24510384.0,1332420.75,4704755.5,13480749.0,-8775993.5,4704727.0,2533630.75,2171096.25,2400.0,0.0,0.6541671998519809
2299.3705943603436,13568.102576967189,19091834.0,24736886.0,1434141.5,4196351.5,13087946.0,-8891594.5,4196346.5,2152143.25,2044203.25,2400.0,0.0,0.659858199415119
1277.9363302708623,5707.022380722272,9669506.0,10415316.0,143417.828125,2332233.75,6502117.5,-4169883.75,2332238.0,963424.625,1368813.375,2400.0,0.0,0.7585384006836294
3674.063494586419,7973.201859263749,13358060.0,14551093.0,183551.9375,6705166.0,12030320.0,-5325154.0,6705165.5,4378825.5,2326340.0,2400.0,0.0,0.6284294898740178
4589.518970771044,13213.018654400845,19345604.0,24113760.0,1178877.375,8375872.0,16497523.0,-8121651.0,8375875.5,5416364.0,2959511.5,2400.0,0.0,0.5954393081460572
4806.413950050155,9253.31596694553,15281108.0,16887302.0,204842.375,8771705.0,14879187.0,-6107482.0,8771709.0,6126169.0,2645540.0,2400.0,0.0,0.5955455719701078
3570.792095098829,5886.783952586884,10631734.0,10743381.0,153060.640625,6516695.5,10132090.0,-3615394.5,6516678.0,4042231.5,2474446.5,2400.0,0.0,0.6159725885340079
3506.850793984428,8673.664069825769,14234555.0,15829437.0,193378.0625,6400002.5,12328338.0,-5928335.5,6399969.0,4174785.25,2225183.75,2400.0,0.0,0.6403470047006808
2339.424901570661,6906.90740110718,11639455.0,12605106.0,164809.078125,4269450.5,9052808.0,-4783357.5,4269431.5,2385728.5,1883703.0,2400.0,0.0,0.6897636094910109
